Unnamed: 0,toxic,FormalCharge,NHOH,HAcceptors,AromaticRings,SaturatedRings,AromaticOH,AromaticN,kfold,MolWt_tran,LogP_tran,TPSA_tran
80,0,2,9,2,1,0,0,0,3,-0.3281633997866604,-1.3445765076712086,0.6184834914525064
816,0,-1,0,3,2,0,0,0,3,0.108863792793427,0.5249617421979145,-0.3078418764138155
818,0,1,5,3,0,0,2,0,3,-0.9224109725860123,-0.9111018103864292,-0.0952519034137041
1221,0,1,4,7,0,2,2,0,3,1.3299723709702749,1.3415876463210286,0.4714910664292703
1097,0,0,2,4,0,4,2,0,3,-0.0359460142925541,0.6995486446050717,0.0281873296837704
527,0,0,1,6,2,2,0,0,3,0.5019261346668746,0.3252909749354163,0.1958459616049541
57,0,1,22,24,5,2,6,0,3,2.9226192170224605,-1.302627869266182,3.077649281370868
645,0,1,3,3,1,0,0,0,3,-0.6537537610926556,-0.4459458158825106,-0.3162936158739348
296,0,1,3,3,2,1,0,0,3,0.0984808553268406,0.1247741065312118,-0.3162936158739348
564,0,1,4,3,1,0,1,0,3,-0.8609187244051125,-0.4404534633532972,-0.1422157037624938
662,0,0,14,17,4,3,8,0,3,2.4236128346291315,-0.8108338351264822,2.3934870971448183
637,0,1,5,5,2,2,1,0,3,1.0221834030521766,0.6445661296148989,0.3929353859468033
1187,0,1,3,0,0,4,0,0,3,-1.4688653204501558,-0.1625724950763574,-1.0285889672304127
641,0,0,0,2,1,1,0,0,3,-0.94120962937843,-0.1147005639116918,-0.7473352098368471
851,0,0,1,1,1,0,0,0,3,-1.181940734676402,0.769438478082137,-1.2945606902145497
1248,0,1,3,2,2,0,0,1,3,-0.2363613928419844,-0.5821863927677008,-0.1410115544878264
366,0,1,1,5,2,0,0,0,3,0.4093776549680237,0.1099949039251092,-0.2499583813274349
389,0,0,2,15,2,0,0,4,3,0.8437626341871803,0.5268633175950675,1.2122697128357882
743,0,0,4,13,2,1,0,5,3,0.8670046227798235,-1.3992401062429007,1.1381154340692905
1249,0,1,1,3,3,1,0,0,3,0.5792476714381639,0.9451536362940176,-0.3598720470520338
204,0,1,1,4,2,1,0,0,3,0.3389070832908951,0.7623895482484828,-1.7514900964627775
1135,0,-1,1,5,2,1,0,0,3,0.5705804175783873,0.8703259751532156,0.1026232696989797
644,1,0,3,8,1,1,2,2,3,0.1299843287613538,-0.312251638617296,0.6247579662065202
89,0,0,1,7,0,5,1,0,3,0.7791229486685911,0.7226015600384288,0.3426351101942135
987,0,1,1,1,2,1,0,0,4,0.0515252055940403,0.7891467203615922,-1.5951347297925893
461,0,1,1,2,2,0,0,1,4,-0.5094933764955251,-0.1500888278801777,-1.2809692429546828
1021,0,1,4,2,1,0,0,0,4,-0.6614959953611258,-0.5765553773573846,-0.2632945829707767
852,0,-1,0,5,2,0,0,2,4,0.1188032604429397,0.1020078933989068,-0.2332667429959705
1090,0,0,8,13,0,3,5,0,4,1.333920729297364,-1.0614113896890267,1.5843051107790889
871,0,-1,0,4,3,0,0,1,4,-0.2626991550153815,0.3915828788695523,-0.1451439034747733
520,0,-3,4,7,0,0,1,0,4,-0.6956381578708138,-1.7205899146323778,1.119127306244484
74,0,-1,2,5,1,1,0,0,4,0.7280626887227615,0.8591692489271042,0.6664841955878644
749,0,0,0,0,0,0,0,0,4,0.7649832022907903,1.9312122213649148,-3.083121638508983
504,0,2,0,16,4,0,0,0,4,2.225242474394459,2.5516479486131383,1.0241834344374892
1034,1,0,3,3,0,3,3,0,4,0.4145376971786711,1.6458044298265433,-0.242415569805776
234,1,0,4,6,2,1,0,0,4,0.2990705652914344,-0.3806011104124299,0.1649144593810695
1087,0,0,3,5,0,3,3,0,4,0.2992128354810576,0.0893275647292226,0.2864710850758747
1419,0,0,0,3,0,3,0,0,4,0.4695150403835202,2.3080207110480995,-0.599711492447174
1114,0,1,0,2,0,2,0,0,4,-0.3274892528198362,0.7193579317434567,-1.0725874867875456
466,0,-1,5,7,0,0,5,0,4,-1.0160775323396012,-1.7038827270862729,0.8164840774207668
311,0,-1,1,3,2,0,0,0,4,-0.2444854806777162,0.5244072028286575,-0.4076206004583028
339,0,0,1,6,2,1,0,0,4,-0.1256368505087881,0.0321710122326837,0.5705622795274319
412,0,1,2,1,1,0,0,0,4,-0.6269908810088121,0.2308817253283711,-0.8472097505296593
586,0,0,2,6,1,1,1,2,4,-0.4315935064463732,-0.6113089337930524,0.7332975040150649
701,0,0,1,2,0,3,1,0,4,-0.1365618230700486,0.8692550406375129,-0.7494180827247128
615,0,0,2,11,1,1,1,1,4,1.4077699747396637,0.2294391255571523,1.1375247300382902
620,0,1,2,1,2,0,0,0,4,-0.1494394806893439,0.6760874784989167,-1.088057448253429
1293,0,2,7,7,0,3,3,0,4,-0.0076592358107325,-1.7350956797044974,0.7903978336192804
152,0,0,1,6,0,2,1,0,4,-1.0542305168371675,-0.9008791997031416,0.2356839951141311
1125,0,1,1,1,2,2,0,0,4,-0.1610468642740054,0.5130478032078374,-1.5951347297925893
17,0,0,2,4,2,0,0,1,4,-0.8612586600072174,-0.3599970958197269,0.1677628563129722
235,0,-1,0,5,2,1,0,1,4,0.109019889642054,0.8944525807718477,-0.0743399723069733
221,0,-1,3,9,1,1,0,0,4,0.4595311879391053,-0.8902396625972078,0.91149394520703
229,0,-2,4,8,0,0,4,0,4,-0.8973960649947131,-1.9575516560126531,1.0046248545506131
1310,0,0,4,11,3,2,3,5,4,0.8555397049605471,0.1332053411966221,0.7880819114623253
640,0,0,1,2,0,3,1,0,4,-0.2879511932616293,0.8678547629446764,-0.7494180827247128
693,0,1,2,1,1,2,1,0,4,-0.1980315017111468,0.4785969310041411,-1.1283030645647905
671,0,1,7,5,0,0,5,0,4,-1.0059594412511996,-1.6107833339104327,0.567277309383271
345,0,1,4,3,1,0,0,0,4,-0.2085242632892312,-0.3701724978124133,-0.1004392162700148
1157,0,-3,1,9,0,0,0,0,4,-0.2827945156750348,-2.490720029499873,1.0669347072373685
4,0,0,16,51,0,2,0,0,4,2.920321903705944,-4.314117957186888,3.8327039418767272
1196,0,0,3,4,2,0,0,0,4,0.1642608453557566,0.4005451453704264,0.2552601639492798
1115,0,-1,0,4,0,0,0,0,4,-1.3463520084613343,-0.9681260187394696,-0.0111285066650494
1260,0,1,2,4,1,3,1,0,4,-0.1862731224087534,-0.6963236305363137,-0.1916877616466806
543,0,1,5,2,2,0,0,1,4,-0.1985323106162986,-0.2326808036831983,0.1796739253460974
1404,1,0,1,3,1,1,1,0,4,-0.4589346858436636,0.3696343177857127,-0.874968604503351
477,0,0,2,3,1,0,0,2,4,-1.85055396263599,-0.6757547132052829,-0.0990989354982784
569,0,0,2,3,0,3,1,0,4,-0.04737405173446,0.977372884027118,-0.3941688293987607
245,0,0,2,2,1,0,0,1,4,-1.3093615685822997,-0.134074570038159,-0.7081010978613531
1110,1,0,8,9,2,0,0,2,4,0.6625472856176906,-0.7591287126193664,1.475016963193568
1305,0,0,0,5,3,0,0,1,4,0.1408396706534135,0.964351840410826,-0.1567378033398064
632,0,1,3,1,1,0,1,0,4,-1.3094163119376998,-0.4612981858450535,-0.7614570910323615
612,0,-1,2,7,4,0,0,3,4,0.198127746581799,0.2700743928931846,0.4925235032460682
1244,0,0,1,4,2,1,0,2,4,-0.4382176969166989,0.3760835311104381,-0.2903207464244791
1363,0,1,5,4,1,0,1,0,4,-0.5173922681553671,-0.804980856843802,0.2944177460370825
866,0,1,1,1,1,0,0,0,4,-0.913557060933028,-0.1676803462414824,-1.244195276312855
271,0,1,3,0,1,0,0,0,4,-1.1172164397869904,0.0920316385272662,-1.0285889672304127
169,0,-2,0,4,0,0,0,0,4,-2.016666062312712,-0.8314704417083526,-0.1972033452997607
690,0,0,5,13,0,7,5,0,4,1.6117251873090417,0.6111825622525162,1.1909202427726298
1452,0,0,3,7,1,1,1,2,4,-0.718090980479116,-0.722280730471707,0.226223870002464
945,0,4,14,0,2,0,0,0,4,0.8058470809258268,-1.3322411431501224,1.121595610684016
1401,0,0,8,8,1,0,5,0,4,1.643360384301685,-0.833488655206133,1.236619986835168
865,0,0,0,3,0,3,0,0,4,0.0492485981471126,1.2711192029697518,-0.599711492447174
1430,0,0,4,6,0,1,4,0,4,-1.183326036029567,-1.3120114024117844,0.4436661371750164
763,0,0,5,8,3,2,0,2,4,0.986226144904686,-0.8677395554120149,1.0307792114800094
7,0,-1,0,2,1,0,0,0,4,-1.6838022246876658,-0.5601020799569272,-0.6776015571111978
1013,0,1,3,1,0,1,0,0,4,-2.4593415259781857,-1.0410311092580704,-0.996730776448894
1058,0,0,5,13,4,0,2,2,4,1.6660151750066734,1.846231409116369,1.314986882168681
300,0,0,4,5,0,1,4,0,4,-1.1426192468133791,-1.1354896757536532,0.2231965558271861
351,0,-1,0,4,2,0,0,0,4,-0.104661044321246,0.3092803441966742,-0.1404957720052511
1344,0,-1,3,7,1,3,0,0,4,0.6085389357494926,-0.8913535289645256,0.9104539373427032
162,0,-1,10,24,2,5,9,0,4,2.3198707345387044,-0.7988463559805475,2.312939026620987
1038,0,-2,1,8,1,2,0,0,4,0.2493198236075415,-1.1065518016765843,0.6976003728097652
1406,0,1,5,5,2,0,1,0,4,0.7555268334646759,0.1448660682259509,0.3744775146555529
230,0,0,1,6,1,0,0,1,4,-0.615525476007277,-0.6620510770104532,-0.1120462877633449
1284,0,0,4,5,0,1,0,0,4,0.0763196838465865,-1.0061123359962925,0.5606896330970109
329,0,1,2,3,2,0,1,0,4,0.3956555713162443,0.902838344274493,-0.4321881282803704
328,0,0,0,2,2,0,0,0,4,-0.7758415820689885,0.4534398460047074,-0.8343786698930112
1042,0,0,3,2,1,0,0,0,4,-1.182802584860614,-0.4224501635151972,-0.044446132643968
1184,0,-1,16,20,2,2,2,2,4,2.648641195699701,0.3296621149548334,2.776180391566752
1095,0,-1,0,3,1,0,0,0,4,-0.193486070481537,0.1442300791972824,-0.599711492447174
1193,0,0,16,18,2,0,12,0,4,3.162855913830348,-1.5059935414545071,2.499336732494533
1203,0,-1,0,4,3,0,0,0,4,-0.1679421945049457,0.5039169059069214,-0.0746697788067617
388,0,1,1,3,1,0,0,1,4,0.1520699532336904,0.7350191994513827,-0.2685123748853074
1384,0,0,2,3,0,1,0,0,4,-0.6461979234837347,-0.108281001066846,0.0046490319386563
1082,0,1,2,0,2,0,0,0,4,-0.3545582004344672,0.5863577055745539,-1.4502642751600034
157,0,0,4,4,2,0,0,2,4,-0.5662253499031047,0.3267939541660624,0.0442044284651974
674,0,0,0,3,3,0,0,2,4,0.3250065322378299,2.007394021992006,-1.395797893086932
675,0,-1,0,3,2,0,0,0,4,-0.7181396447027847,0.0180196240553424,-0.4660937669843983
264,0,0,1,3,2,0,1,0,4,-0.2089332762540959,0.3069358951973527,-0.3925465684127659
1251,0,1,3,2,2,1,1,1,4,0.2337043768395732,0.6812929739405311,-0.4582320130827756
781,0,-1,1,7,1,2,0,0,4,0.2341601416184055,-0.6649280743613295,0.4531099851728338
944,0,0,4,4,1,0,0,0,4,-0.1813131741936014,-0.4655422511999229,0.5960744901224571
1151,0,0,3,3,1,1,0,0,4,-0.6937303952323759,-0.1075355369817261,-0.044446132643968
1450,0,-1,1,6,2,1,0,0,4,0.5225095963482754,1.407811780274206,0.1782603350847389
720,1,0,1,3,1,1,1,0,4,-0.3614081053554929,0.5268633175950675,-0.874968604503351
1372,0,0,2,1,0,0,0,0,4,-2.6493352944497097,-0.984283160166771,-0.3015338530813404
848,0,-2,3,9,1,0,1,2,4,-0.3630036617691486,-1.292321171518534,0.934702534051558
547,0,0,2,3,3,0,1,0,4,0.5592053810528542,1.6363354086080686,-0.086256080277409
1229,0,0,0,6,0,5,0,0,4,0.4045496392073041,0.5621648503774764,0.1100039162043497
536,0,0,4,1,0,0,0,0,4,-3.098465029925955,-0.8236152337750784,-0.0950848518157304
1016,0,1,21,14,6,2,1,4,4,2.714566644470584,-1.5746077584250378,2.894953168367718
678,0,-2,6,11,2,0,0,2,4,0.5956372264333398,-1.292614696094693,1.3914308883824311
312,0,0,0,2,0,3,0,0,4,-0.1243568389067566,1.2214136032958751,-0.8343786698930112
1175,0,3,22,12,0,1,3,0,4,1.4015909061049443,-3.109375917000723,2.4897227483650943
498,0,0,0,3,1,2,0,1,4,0.294733965137894,1.7625595779788883,-0.7010412158656043
799,0,0,1,6,3,0,0,3,4,0.2541243134888646,0.4671478539362982,0.1697538768557588
999,0,1,7,6,3,2,1,1,4,1.3521749111362238,0.008353132347155,1.0647486580467125
605,0,1,1,3,1,2,1,0,4,-0.2752174181746273,0.1404156646103771,-0.5276755556893341
817,0,-10,9,49,0,5,6,0,4,2.9906343141237475,-4.275936365009103,4.00393517768547
184,0,0,0,5,1,0,0,0,4,0.0154335060943892,0.8015723190598615,-0.5361482405568466
392,0,0,1,1,0,0,1,0,4,-3.5426352034515256,-0.5542693163088154,-1.2945606902145497
914,0,1,1,0,2,1,0,0,4,-0.2880624454918616,0.6246051702808282,-2.2705031364538315
788,1,0,1,7,3,0,0,2,4,0.303995234123649,0.674595001031905,-0.0038518163368562
663,0,-4,0,8,2,0,0,0,4,0.4496585132411534,0.065938376063402,0.8515039342207271
989,0,0,0,2,0,3,0,0,4,-0.2363996675673575,0.9299433566832378,-0.8343786698930112
456,0,2,1,4,0,6,0,0,4,1.1240302183984587,1.5540146491460345,-0.3109097827333611
1319,0,0,2,5,0,3,2,0,4,0.1986481548642887,0.1324960236610159,0.2440039713613563
1257,0,0,1,4,0,3,0,0,4,0.183362280585437,1.2175854871964542,-0.2758097945810678
394,0,1,1,15,0,4,0,0,4,1.7392386177507948,0.2046271663165239,1.2118627903139112
885,1,0,8,10,2,0,2,0,4,0.5398147211485875,-0.5948125638973929,1.0225757555712298
838,1,0,5,9,2,1,3,4,4,-0.3089751759323357,-1.0395603492023584,0.7991327775897079
1432,0,0,0,4,2,0,0,0,4,0.1378698732059908,1.2029224217961088,-0.398639208532628
224,0,0,2,5,1,2,0,0,4,0.4139438578265408,-0.547185507717466,0.3960553803866373
214,0,0,2,5,3,0,0,0,4,-0.019422030774396,0.7803687700228774,0.0159149249358318
1104,0,0,0,5,0,4,0,0,4,0.4142454382189383,1.276331713032559,-0.2470104429767781
1316,0,1,2,1,2,0,0,0,4,-0.5095226013340272,0.3944315093145383,-1.088057448253429
953,0,0,0,1,1,0,0,0,4,0.1408184730889322,1.0936382542050709,-1.861278456428019
218,0,-2,3,13,2,1,2,0,4,1.4948610792237529,-0.1621873764688703,1.4824764356206095
291,0,-1,1,11,5,0,1,6,4,0.9829449044303704,0.8349317673840884,0.9982131372851504
940,0,-4,2,21,0,2,2,0,4,1.122563521999998,-1.9797112929254863,2.1733477581921457
913,0,-3,1,7,0,0,1,0,4,-1.0739374264197157,-1.7917517929920013,0.8099210145043968
984,0,1,2,2,1,1,0,0,4,-0.5041888276220038,-0.5517923402627597,-0.5325746967952274
1211,0,-1,0,4,2,0,0,1,4,-0.5249542554967586,-0.2459050994989388,-0.2162123488761245
86,0,1,1,1,3,1,0,0,4,0.2967536107718642,0.9752168472902832,-1.9744109041007016
950,0,-1,2,3,1,0,0,0,4,1.026068334666006,0.2797100075790864,-0.1453163201686952
1420,0,1,21,15,4,2,1,3,4,2.64700336677112,-1.7448504754935985,2.916639021588656
198,0,1,5,4,0,1,4,0,4,-0.2749508159908022,-0.8092152069348428,0.1559104173308333
337,0,0,1,2,2,0,0,0,4,-0.2806742335127631,1.40191468920576,-0.9711917128969484
1416,0,-2,3,10,2,1,0,0,4,1.072847488719301,-0.1419667295012089,1.195437621598079
979,0,-1,5,8,2,0,1,0,4,2.642811920367392,0.1695002392639998,1.304815188041138
438,0,-1,8,10,3,0,0,1,4,1.6168337994695583,-0.5409709492064747,1.7059468831808675
1314,0,0,2,2,1,0,0,1,4,-1.864918716850724,-0.4990700814691156,-0.3313933222582389
956,0,1,3,3,1,0,1,0,4,-0.2621498968202111,-0.1238335763432259,-0.1980947888465546
390,0,-1,0,4,2,0,0,0,4,-0.5543699893053696,0.0576501582523762,-0.2470104429767781
1062,0,0,1,3,0,3,1,0,4,0.0492485981471126,0.8930487529743373,-0.363047897849423
657,0,2,4,5,1,0,0,0,4,-0.112572851831481,-0.8257175266655213,0.2122812591947234
633,0,5,23,14,0,4,8,0,4,1.1946948053121595,-3.1463247466883275,2.284753161948054
1117,1,0,8,8,2,1,1,0,4,0.7711374216839701,-0.7825887548087959,1.12567449956671
228,0,0,0,0,0,0,0,0,4,-0.9951279787592572,0.3208995953218168,-3.083121638508983
793,0,0,1,7,3,0,1,6,4,-0.1744217598801185,-0.320405365769616,0.1018834020688605
1351,0,0,0,0,0,0,0,0,4,-1.6929877642771656,-0.0992553707898255,-3.083121638508983
1386,0,1,2,1,1,1,0,0,4,-0.3749732319194213,0.1615171144908054,-0.8511396905892631
372,0,2,0,4,2,0,0,0,4,0.9801359063188008,2.1175696991076003,-0.27225029045157
618,0,0,1,11,6,0,0,4,4,1.0212751927131498,1.2136395589491942,0.9535734761641004
87,0,1,1,5,2,1,0,0,4,1.1037199039548524,2.036469726621841,-0.751504157142069
193,0,1,3,5,4,1,0,0,4,0.667299452845955,1.1936239572711638,-0.0605490633616263
1124,0,1,2,3,2,4,0,1,4,-0.0594979462695561,-0.1957523728474879,-0.1899126996912569
1338,0,0,2,2,1,0,0,2,4,-1.752258381947738,-0.7768253386445099,-0.1527481644057831
171,0,0,2,3,0,1,0,0,4,-0.7424496379278912,-0.1668062063113593,0.0046490319386563
103,0,3,25,14,2,4,2,0,4,2.7067827982037675,-3.214142903858461,3.053284150249907
1324,0,1,20,17,6,2,1,1,4,3.171974796439212,-0.401682893725719,2.994278218663139
1007,0,1,1,1,2,1,0,0,4,-0.3277628892558114,0.3059752975227929,-1.5951347297925893
775,0,1,2,5,2,1,0,0,4,0.4689593856047593,0.3909603804436668,-0.0425051664696972
440,0,0,4,2,0,0,0,0,4,-2.695077443027709,-0.818390835278925,0.005904649636656
1084,0,1,5,1,0,1,0,0,4,-0.97710502285186,-0.9298159446884804,-0.0927479670031866
322,0,-1,2,5,2,0,0,1,4,-0.4382317992510531,0.2288469991696193,0.3574818233391489
1195,0,1,3,4,1,3,1,0,4,0.0376879612464972,-0.5212035429344756,-0.0605490633616263
11,0,3,0,3,1,0,0,0,4,0.810981735260701,1.535431887793198,-1.02697679169525
550,0,1,1,0,3,0,0,0,4,-0.2880624454918616,0.7405029773337004,-2.2705031364538315
71,0,1,1,0,1,0,0,0,4,-1.3762867032140478,-0.4509494591246454,-2.2705031364538315
557,0,0,3,2,0,0,0,0,4,-1.737220873417728,-0.9467235725852778,-0.1176276425413093
1052,1,0,3,9,4,1,0,3,4,1.093459131142607,0.956837803307495,0.8102198229178187
1315,0,-1,1,3,2,0,0,0,4,-0.5626583576928194,0.0176910103719324,-0.2484837056186794
906,0,-1,1,4,2,0,0,0,4,-0.1288827618937408,-0.14471115813733,0.1009951263507795
306,0,0,3,3,2,0,0,2,4,-1.0924418091945458,-0.2243632580403129,-0.0512579968160344
780,0,1,1,3,2,1,0,0,4,0.2114876339679986,0.5775411102250282,-1.7514900964627775
356,0,0,0,4,3,0,0,0,4,-0.8270192549357777,0.3360504992210478,-0.3990462752201266
594,0,2,9,3,0,0,0,0,4,-1.052462696501551,-1.6097881034938049,0.3188235888917152
1357,0,0,0,4,3,0,0,3,4,-0.2470490049382223,0.6209569067031372,-0.6067443271901064
23,0,2,17,12,4,1,3,1,4,2.1974622033886035,-1.134268869093762,2.181744737080915
510,0,1,3,3,1,1,1,0,4,-0.3016089668735618,-0.6178302291717559,-0.3678243506384127
119,0,-1,3,4,2,0,0,0,4,1.6401913551751135,0.0812236772862846,0.3545480527550591
42,0,1,4,4,2,0,2,0,4,0.3666862806408077,-0.1131409366863117,0.0087262564217534
614,0,0,0,3,2,0,0,0,4,0.1413059615329784,1.6752611157989217,-0.4506231043227927
255,0,0,1,5,0,3,1,0,4,0.7495395088975079,1.1669158593624336,0.0873151034441456
172,0,1,6,7,0,2,4,0,4,0.3719209325746704,-1.1425016097741356,0.6333097884782991
379,0,0,0,3,0,3,0,0,4,0.3387434688841341,1.954639141122368,-0.599711492447174
1441,0,-1,0,2,1,0,0,0,4,-1.8797449896773613,-0.5388335717507607,-0.6776015571111978
600,0,1,1,1,2,0,0,0,4,-0.4095696377417048,0.2204192501309246,-1.5951347297925893
355,0,0,1,6,1,3,1,0,4,0.851254201081838,1.2835559750788674,0.2728773894453812
149,0,0,2,6,2,3,0,1,4,0.3427578910596731,-0.5509856790792187,0.2377336406094917
1116,0,0,1,7,0,4,1,0,4,0.8929900281660593,1.0870765332688097,0.3426351101942135
1237,0,0,4,3,2,0,0,0,4,-0.524777557058688,-0.0451628175812093,0.167620550632163
883,0,1,1,7,3,2,0,3,4,0.8960505195705032,0.5308264112292711,-0.1465237659695597
1350,0,-2,5,8,1,0,2,0,4,0.5219239499277771,-1.7152478407666163,1.259494627632308
8,0,1,3,9,4,1,0,6,4,0.6630205222189379,-0.4203273637745828,0.5754222839483402
858,0,-1,2,5,2,0,0,1,4,0.0653957278319604,0.6379367188937253,0.3824116797419145
28,0,0,4,5,1,1,0,0,4,0.2865120912162666,-0.1512126228561496,0.5740672991462612
338,0,1,2,4,3,1,0,1,4,0.402012386053926,0.27615230931394,-0.4595040214955938
828,0,1,1,2,2,1,0,1,4,-0.4377664744891718,-0.2096378295964301,-1.2809692429546828
1455,0,-1,2,6,2,1,0,2,4,0.5400286499590832,0.4584723534010799,0.7243582363953153
695,0,1,2,2,2,0,1,0,4,-0.3055461465369476,-0.3357135770061147,-0.7457751492112593
532,0,1,3,1,1,1,0,0,4,-0.5764357627027249,-0.2121251940979834,-0.4964485601444395
177,0,1,1,5,3,1,0,3,4,0.2008056668855987,-0.2499030702824485,-0.5177062875716851
420,0,-1,1,7,4,1,0,1,4,1.04244656405874,1.9903233621109264,0.56773075913834
968,0,0,3,6,1,0,0,0,4,0.5196414317552822,0.0009613963470177,0.4719691011612946
622,0,0,1,3,1,1,0,0,4,-0.6696404126370401,0.0106129876050904,-0.535701060419185
163,0,1,6,5,0,1,5,0,4,-0.896402019405905,-1.6728407167518142,0.4237681604926473
1225,0,0,6,8,1,0,4,0,4,1.6793471128350443,-0.6707525382632847,1.070950840080547
359,0,-1,2,6,1,0,0,0,4,0.7009431901709442,-0.8380109238538116,0.452143676757294
151,0,0,8,9,1,0,6,0,4,1.7196701784410355,-1.0815290806799107,1.3266507196810884
904,0,0,0,3,2,0,0,0,4,-0.1491095140315219,1.104962040871995,-0.599711492447174
128,1,0,1,7,3,1,0,2,4,0.5503625816925756,1.0324206855986895,-0.1012774655260264
113,0,1,21,15,5,1,1,1,4,2.8962201391161906,-1.154595281804401,2.916283635156565
1165,0,1,1,1,2,1,0,0,4,0.0100337197250192,0.4026803167757365,-1.1255087474606975
402,0,1,3,4,1,0,1,0,4,-0.2365463940607862,-0.3967618738491822,-0.0415355593362922
1409,0,0,2,8,2,2,0,2,4,0.2744028243127853,-0.2113653539877967,0.392185767608069
247,0,1,3,4,1,0,1,0,4,-0.14898120816554,-0.144479012212202,-0.0415355593362922
655,0,1,0,4,0,0,0,0,4,-0.5098221805057515,0.3588989721234593,-0.7963422502669112
391,0,-2,2,6,4,0,0,0,4,0.2690283667783024,0.0254010265716238,0.6005335838511832
1198,1,0,3,12,3,3,2,1,4,1.7638031842252544,0.7200471049693857,1.0927250320216075
288,0,0,4,5,2,0,0,3,4,-0.5115182044885925,0.1317494720113897,0.2308919213937867
1435,0,0,1,3,3,1,0,0,4,0.4508530195195618,0.2232474229689595,-0.107662644883866
931,0,0,2,6,0,4,2,0,4,0.4957582592634948,0.2864482730408407,0.2628132599521678
1380,0,1,9,5,1,0,0,1,4,0.0155462018275231,-1.2381504123486236,1.1461152445117224
621,0,0,2,2,1,1,0,0,4,-0.8094138033533822,-0.3856526454775625,-0.2888066685655099
1099,0,0,0,0,0,0,0,0,4,-2.218468041866536,0.1247368289166794,-3.083121638508983
1405,0,0,0,2,0,1,0,0,4,-2.7877950806099854,-0.5736144752132365,-1.0725874867875456
568,0,1,0,0,1,0,0,0,4,-0.608373694387343,0.5307471297988917,-3.083121638508983
1036,0,0,1,3,1,3,1,1,4,0.009898117824873,1.0095992605660815,-0.533690473339119
1201,0,1,5,5,2,0,1,0,4,-0.0190494728990736,-0.2121597283516202,0.2987729224840922
1219,0,1,4,5,2,4,1,1,4,1.103616542583881,-0.0573934357923901,0.5858896320811715
561,0,1,2,4,2,1,1,0,4,0.5136765159958776,0.4697823536554101,-0.9201103974202536
254,1,0,2,3,2,0,1,0,4,-0.4878673443057501,0.3475231233982682,-0.6443763426680574
1339,0,0,0,1,0,0,0,0,4,-1.119192501251362,0.261216440318864,-1.861278456428019
444,0,-1,1,5,2,0,0,0,4,-0.3968196974469447,0.0958938236643218,0.3979247396828868
485,0,-2,5,8,3,0,0,3,4,0.4547554255050089,-1.0784305624563617,1.3036473368824435
792,0,0,0,3,0,3,0,0,4,-0.990841782924322,-0.8211733357115975,-1.02697679169525
1066,0,5,20,9,0,3,5,0,4,0.6588976927938501,-2.6858598495657287,1.8471780266923905
955,0,0,2,6,0,3,2,0,4,0.4957582592634948,0.3047459380580433,0.3652390405537701
352,0,1,1,3,2,1,0,0,4,0.2750432419222056,0.4331796442689183,-0.8388275701236835
610,0,1,1,2,1,1,0,0,4,-0.9225548281587814,-0.4847607356410669,-1.4229234989731616
811,0,1,4,1,1,0,0,0,4,-1.4693882719890576,-0.3767812100497649,-0.4981899945962737
1238,0,0,3,3,1,0,0,2,4,-1.765847720149419,-0.6990136603185169,-0.0512579968160344
1012,0,1,1,3,2,1,0,0,4,0.3764620254224222,0.724507736304375,-1.7514900964627775
1306,0,1,2,0,3,0,0,0,4,0.1250397171220836,1.389447211089084,-1.4502642751600034
334,0,0,0,2,1,0,0,0,4,-1.2454504362354428,0.1325333538928212,-0.8343786698930112
278,0,1,5,3,1,0,0,0,4,-0.5858331103239719,-0.5456867324211276,-0.1819498319464916
812,0,0,4,5,1,1,0,2,4,-0.8873808474098431,-0.5922254395557154,0.2901840660135316
963,0,0,3,12,1,1,0,0,4,0.8096513130059535,-0.6032430968795067,1.241520040339139
651,0,1,3,4,1,0,0,0,4,-0.2428337307154245,-0.1828227774464457,-0.1480775584203751
1047,0,-2,0,6,0,0,0,0,4,-1.1622322103167562,-1.2903337152894412,0.0811820501332515
424,0,0,3,7,3,0,0,2,4,0.4992385769014144,1.218818857369236,0.5996426280255639
739,0,1,3,6,0,3,2,0,4,0.6756265327868284,-0.1414739350718215,0.420696570282944
785,0,1,1,2,2,1,0,0,4,0.1732262268460175,0.6778222996526491,-1.4365096955482477
63,0,0,13,15,2,0,9,0,4,3.062172255728988,-0.977727104672047,2.200806419979502
1349,0,1,19,14,2,2,0,0,4,2.293387838866716,-1.933773660327495,2.6669319678963697
723,0,0,3,2,0,0,0,0,4,-1.3877761516305784,-0.8218489915066132,-0.1176276425413093
1056,0,0,3,2,1,0,0,0,4,-1.6698286006190612,-0.3348505686079691,-0.7300152797382666
1239,0,1,4,2,2,0,0,1,4,0.3333803131331279,0.0975329518236367,0.053526888994922
1067,0,0,2,2,2,0,0,0,4,0.3688595160680044,2.04836660232332,-0.6694661777786002
493,0,-2,5,11,3,0,0,4,4,0.6708400737303042,-1.002431615718105,1.4250077112924104
1294,0,1,2,1,2,0,0,0,4,-0.0529840260487845,0.8864533979632618,-1.1283030645647905
167,0,0,0,5,2,0,0,3,4,-0.255860239707754,0.4846471540930989,0.0513919748079138
452,0,0,4,5,0,0,4,0,4,-1.494356113262148,-1.250093907532095,0.3279206393978751
1277,0,0,1,4,0,0,0,0,4,-2.210699172816413,-1.555350083422637,0.2129741763222101
